0	-4055068.706164762	-5657323.126854687	-5990.539543550184	4465.688107922642	4.792921600135313	6.686719308214148
0	-4055068.706164762	-5657323.126854687	-5990.539543550184	4465.688107922642	4.792921600135313	6.686719308214148
0	-4055068.706164762	-5657323.126854687	-5990.539543550184	4465.688107922642	4.792921600135313	6.686719308214148
0	-4055068.706164762	-5657323.126854687	-5990.539543550184	4465.688107922642	4.792921600135313	6.686719308214148
0	-4055068.706164762	-5657323.126854687	-5990.539543550184	4465.688107922642	4.792921600135313	6.686719308214148
0	-4055068.706164762	-5657323.126854687	-5990.539543550184	4465.688107922642	4.792921600135313	6.686719308214148
0	-4055068.706164762	-5657323.126854687	-5990.539543550184	4465.688107922642	4.792921600135313	6.686719308214148
0	-4055068.706164762	-5657323.126854687	-5990.539543550184	4465.688107922642	4.792921600135313	6.686719308214148
0	-4055068.706164762	-5657323.126854687	-5990.539543550184	4465.688107922642	4.792921600135313	6.686719308214148
0	-4055068.706164762	-5657323.126854687	-5990.539543550184	4465.688107922642	4.792921600135313	6.686719308214148
0	-4055068.706164762	-5657323.126854687	-5990.539543550184	4465.688107922642	4.792921600135313	6.686719308214148
0	-4055068.706164762	-5657323.126854687	-5990.539543550184	4465.688107922642	4.792921600135313	6.686719308214148
0	-4055068.706164762	-5657323.126854687	-5990.539543550184	4465.688107922642	4.792921600135313	6.686719308214148
0	-4055068.706164762	-5657323.126854687	-5990.539543550184	4465.688107922642	4.792921600135313	6.686719308214148
0	-4055068.706164762	-5657323.126854687	-5990.539543550184	4465.688107922642	4.792921600135313	6.686719308214148
0	-4055068.706164762	-5657323.126854687	-5990.539543550184	4465.688107922642	4.792921600135313	6.686719308214148
0	-4055068.706164762	-5657323.126854687	-5990.539543550184	4465.688107922642	4.792921600135313	6.686719308214148
0	-4055068.706164762	-5657323.126854687	-5990.539543550184	4465.688107922642	4.792921600135313	6.686719308214148
0	-4055068.706164762	-5657323.126854687	-5990.539543550184	4465.688107922642	4.792921600135313	6.686719308214148
0	-4055068.706164762	-5657323.126854687	-5990.539543550184	4465.688107922642	4.792921600135313	6.686719308214148
0	-4055068.706164762	-5657323.126854687	-5990.539543550184	4465.688107922642	4.792921600135313	6.686719308214148
0	-4055068.706164762	-5657323.126854687	-5990.539543550184	4465.688107922642	4.792921600135313	6.686719308214148
0	-4055068.706164762	-5657323.126854687	-5990.539543550184	4465.688107922642	4.792921600135313	6.686719308214148
0	-4055068.706164762	-5657323.126854687	-5990.539543550184	4465.688107922642	4.792921600135313	6.686719308214148
0	-4055068.706164762	-5657323.126854687	-5990.539543550184	4465.688107922642	4.792921600135313	6.686719308214148
